208.0000	6637.1553
209.0000	6629.8650
210.0000	6622.6095
211.0000	6615.3884
212.0000	6608.2015
213.0000	6601.0484
214.0000	6593.9288
215.0000	6586.8424
216.0000	6579.7889
217.0000	6572.7679
218.0000	6565.7793
219.0000	6558.8226
220.0000	6551.8976
221.0000	6545.0041
222.0000	6538.1416
223.0000	6531.3100
224.0000	6524.5089
225.0000	6517.7382
226.0000	6510.9975
227.0000	6504.2865
228.0000	6497.6050
229.0000	6490.9528
230.0000	6484.3296
231.0000	6477.7351
232.0000	6471.1691
233.0000	6464.6313
234.0000	6458.1215
235.0000	6451.6395
236.0000	6445.1850
237.0000	6438.7578
238.0000	6432.3577
239.0000	6425.9844
240.0000	6419.6377
241.0000	6413.3174
242.0000	6407.0232
243.0000	6400.7551
244.0000	6394.5126
245.0000	6388.2957
246.0000	6382.1041
247.0000	6375.9377
248.0000	6369.7961
249.0000	6363.6793
250.0000	6357.5870
251.0000	6351.5190
252.0000	6345.4751
253.0000	6339.4552
254.0000	6333.4590
255.0000	6327.4864
256.0000	6321.5371
257.0000	6315.6111
258.0000	6309.7080
259.0000	6303.8278
260.0000	6297.9703
261.0000	6292.1352
262.0000	6286.3225
263.0000	6280.5319
264.0000	6274.7633
265.0000	6269.0165
266.0000	6263.2913
267.0000	6257.5876
268.0000	6251.9052
269.0000	6246.2440
270.0000	6240.6038
271.0000	6234.9845
272.0000	6229.3858
273.0000	6223.8077
274.0000	6218.2500
275.0000	6212.7126
276.0000	6207.1952
277.0000	6201.6978
278.0000	6196.2202
279.0000	6190.7623
280.0000	6185.3239
281.0000	6179.9049
282.0000	6174.5051
283.0000	6169.1245
284.0000	6163.7628
285.0000	6158.4200
286.0000	6153.0959
287.0000	6147.7904
288.0000	6142.5033
289.0000	6137.2346
290.0000	6131.9840
291.0000	6126.7515
292.0000	6121.5370
293.0000	6116.3403
294.0000	6111.1614
295.0000	6106.0000
296.0000	6100.8560
297.0000	6095.7294
298.0000	6090.6201
299.0000	6085.5279
300.0000	6080.4526
301.0000	6075.3943
302.0000	6070.3527
303.0000	6065.3278
304.0000	6060.3195
305.0000	6055.3276
306.0000	6050.3520
307.0000	6045.3927
308.0000	6040.4495
309.0000	6035.5223
310.0000	6030.6111
311.0000	6025.7156
312.0000	6020.8359
313.0000	6015.9718
314.0000	6011.1232
315.0000	6006.2901
316.0000	6001.4722
317.0000	5996.6696
318.0000	5991.8821
319.0000	5987.1096
320.0000	5982.3521
321.0000	5977.6094
322.0000	5972.8815
323.0000	5968.1682
324.0000	5963.4695
325.0000	5958.7852
326.0000	5954.1154
327.0000	5949.4599
328.0000	5944.8186
329.0000	5940.1914
330.0000	5935.5782
331.0000	5930.9790
332.0000	5926.3937
333.0000	5921.8222
334.0000	5917.2644
335.0000	5912.7202
336.0000	5908.1895
337.0000	5903.6724
338.0000	5899.1686
339.0000	5894.6781
340.0000	5890.2008
341.0000	5885.7367
342.0000	5881.2856
343.0000	5876.8476
344.0000	5872.4225
345.0000	5868.0102
346.0000	5863.6107
347.0000	5859.2238
348.0000	5854.8497
349.0000	5850.4880
350.0000	5846.1389
351.0000	5841.8021
352.0000	5837.4777
353.0000	5833.1655
354.0000	5828.8656
355.0000	5824.5778
356.0000	5820.3020
357.0000	5816.0383
358.0000	5811.7864
359.0000	5807.5464
360.0000	5803.3183
361.0000	5799.1018
362.0000	5794.8970
363.0000	5790.7038
364.0000	5786.5222
365.0000	5782.3520
366.0000	5778.1932
367.0000	5774.0458
368.0000	5769.9096
369.0000	5765.7847
370.0000	5761.6710
371.0000	5757.5683
372.0000	5753.4767
373.0000	5749.3961
374.0000	5745.3264
375.0000	5741.2676
376.0000	5737.2196
377.0000	5733.1823
378.0000	5729.1557
379.0000	5725.1398
380.0000	5721.1344
381.0000	5717.1396
382.0000	5713.1552
383.0000	5709.1813
384.0000	5705.2177
385.0000	5701.2645
386.0000	5697.3214
387.0000	5693.3886
388.0000	5689.4660
389.0000	5685.5534
390.0000	5681.6509
391.0000	5677.7584
392.0000	5673.8758
393.0000	5670.0031
394.0000	5666.1402
395.0000	5662.2872
396.0000	5658.4439
397.0000	5654.6102
398.0000	5650.7863
399.0000	5646.9719
400.0000	5643.1670
401.0000	5639.3717
402.0000	5635.5858
403.0000	5631.8093
404.0000	5628.0422
405.0000	5624.2844
406.0000	5620.5359
407.0000	5616.7966
408.0000	5613.0664
409.0000	5609.3454
410.0000	5605.6335
411.0000	5601.9306
412.0000	5598.2368
413.0000	5594.5518
414.0000	5590.8758
415.0000	5587.2087
416.0000	5583.5504
417.0000	5579.9008
418.0000	5576.2600
419.0000	5572.6279
420.0000	5569.0045
421.0000	5565.3897
422.0000	5561.7834
423.0000	5558.1857
424.0000	5554.5965
425.0000	5551.0158
426.0000	5547.4434
427.0000	5543.8794
428.0000	5540.3238
429.0000	5536.7765
430.0000	5533.2374
431.0000	5529.7066
432.0000	5526.1839
433.0000	5522.6694
434.0000	5519.1630
435.0000	5515.6646
436.0000	5512.1743
437.0000	5508.6920
438.0000	5505.2176
439.0000	5501.7512
440.0000	5498.2926
441.0000	5494.8419
442.0000	5491.3991
443.0000	5487.9640
444.0000	5484.5366
445.0000	5481.1170
446.0000	5477.7050
447.0000	5474.3007
448.0000	5470.9040
449.0000	5467.5148
450.0000	5464.1332
451.0000	5460.7591
452.0000	5457.3925
453.0000	5454.0333
454.0000	5450.6815
455.0000	5447.3371
456.0000	5444.0001
457.0000	5440.6703
458.0000	5437.3478
459.0000	5434.0326
460.0000	5430.7246
461.0000	5427.4238
462.0000	5424.1301
463.0000	5420.8435
464.0000	5417.5641
465.0000	5414.2917
466.0000	5411.0263
467.0000	5407.7679
468.0000	5404.5165
469.0000	5401.2721
470.0000	5398.0345
471.0000	5394.8038
472.0000	5391.5800
473.0000	5388.3630
474.0000	5385.1528
475.0000	5381.9494
476.0000	5378.7527
477.0000	5375.5627
478.0000	5372.3794
479.0000	5369.2027
480.0000	5366.0327
481.0000	5362.8692
482.0000	5359.7124
483.0000	5356.5621
484.0000	5353.4182
485.0000	5350.2809
486.0000	5347.1501
487.0000	5344.0256
488.0000	5340.9076
489.0000	5337.7960
490.0000	5334.6907
491.0000	5331.5918
492.0000	5328.4991
493.0000	5325.4128
494.0000	5322.3327
495.0000	5319.2588
496.0000	5316.1911
497.0000	5313.1296
498.0000	5310.0743
499.0000	5307.0251
500.0000	5303.9820
501.0000	5300.9450
502.0000	5297.9140
503.0000	5294.8891
504.0000	5291.8701
505.0000	5288.8572
506.0000	5285.8502
507.0000	5282.8492
508.0000	5279.8540
509.0000	5276.8648
510.0000	5273.8814
511.0000	5270.9039
512.0000	5267.9321
513.0000	5264.9662
514.0000	5262.0061
515.0000	5259.0517
516.0000	5256.1031
517.0000	5253.1601
518.0000	5250.2229
519.0000	5247.2913
520.0000	5244.3653
521.0000	5241.4450
522.0000	5238.5302
523.0000	5235.6211
524.0000	5232.7175
525.0000	5229.8194
526.0000	5226.9269
527.0000	5224.0399
528.0000	5221.1583
529.0000	5218.2822
530.0000	5215.4115
531.0000	5212.5462
532.0000	5209.6863
533.0000	5206.8318
534.0000	5203.9826
535.0000	5201.1388
536.0000	5198.3002
537.0000	5195.4670
538.0000	5192.6390
539.0000	5189.8163
540.0000	5186.9989
541.0000	5184.1866
542.0000	5181.3795
543.0000	5178.5776
544.0000	5175.7809
545.0000	5172.9893
546.0000	5170.2028
547.0000	5167.4214
548.0000	5164.6451
549.0000	5161.8738
550.0000	5159.1076
551.0000	5156.3464
552.0000	5153.5902
553.0000	5150.8390
554.0000	5148.0928
555.0000	5145.3516
556.0000	5142.6152
557.0000	5139.8838
558.0000	5137.1573
559.0000	5134.4357
560.0000	5131.7189
561.0000	5129.0070
562.0000	5126.2999
563.0000	5123.5976
564.0000	5120.9001
565.0000	5118.2074
566.0000	5115.5195
567.0000	5112.8363
568.0000	5110.1578
569.0000	5107.4841
570.0000	5104.8150
571.0000	5102.1506
572.0000	5099.4909
573.0000	5096.8358
574.0000	5094.1854
575.0000	5091.5396
576.0000	5088.8983
577.0000	5086.2617
578.0000	5083.6296
579.0000	5081.0020
580.0000	5078.3790
581.0000	5075.7605
582.0000	5073.1466
583.0000	5070.5371
584.0000	5067.9320
585.0000	5065.3315
586.0000	5062.7354
587.0000	5060.1437
588.0000	5057.5564
589.0000	5054.9735
590.0000	5052.3950
591.0000	5049.8208
592.0000	5047.2510
593.0000	5044.6856
594.0000	5042.1245
595.0000	5039.5676
596.0000	5037.0151
597.0000	5034.4669
598.0000	5031.9229
599.0000	5029.3831
600.0000	5026.8476
601.0000	5024.3164
602.0000	5021.7893
603.0000	5019.2664
604.0000	5016.7477
605.0000	5014.2332
606.0000	5011.7228
607.0000	5009.2166
608.0000	5006.7145
609.0000	5004.2165
610.0000	5001.7226
611.0000	4999.2328
612.0000	4996.7470
613.0000	4994.2653
614.0000	4991.7877
615.0000	4989.3141
616.0000	4986.8445
617.0000	4984.3789
618.0000	4981.9173
619.0000	4979.4597
620.0000	4977.0061
621.0000	4974.5564
622.0000	4972.1107
623.0000	4969.6688
624.0000	4967.2309
625.0000	4964.7969
626.0000	4962.3668
627.0000	4959.9406
628.0000	4957.5183
629.0000	4955.0998
630.0000	4952.6851
631.0000	4950.2743
632.0000	4947.8672
633.0000	4945.4640
634.0000	4943.0646
635.0000	4940.6690
636.0000	4938.2771
637.0000	4935.8890
638.0000	4933.5046
639.0000	4931.1240
640.0000	4928.7471
641.0000	4926.3739
642.0000	4924.0044
643.0000	4921.6386
644.0000	4919.2765
645.0000	4916.9180
646.0000	4914.5632
647.0000	4912.2120
648.0000	4909.8645
649.0000	4907.5206
650.0000	4905.1803
651.0000	4902.8435
652.0000	4900.5104
653.0000	4898.1809
654.0000	4895.8549
655.0000	4893.5325
656.0000	4891.2136
657.0000	4888.8982
658.0000	4886.5864
659.0000	4884.2781
660.0000	4881.9732
661.0000	4879.6719
662.0000	4877.3740
663.0000	4875.0797
664.0000	4872.7887
665.0000	4870.5013
666.0000	4868.2172
667.0000	4865.9366
668.0000	4863.6594
669.0000	4861.3856
670.0000	4859.1152
671.0000	4856.8482
672.0000	4854.5846
673.0000	4852.3243
674.0000	4850.0674
675.0000	4847.8138
676.0000	4845.5636
677.0000	4843.3167
678.0000	4841.0731
679.0000	4838.8328
680.0000	4836.5958
681.0000	4834.3621
682.0000	4832.1317
683.0000	4829.9045
684.0000	4827.6807
685.0000	4825.4600
686.0000	4823.2426
687.0000	4821.0284
688.0000	4818.8175
689.0000	4816.6097
690.0000	4814.4052
691.0000	4812.2038
692.0000	4810.0057
693.0000	4807.8107
694.0000	4805.6189
695.0000	4803.4302
696.0000	4801.2447
697.0000	4799.0623
698.0000	4796.8830
699.0000	4794.7069
700.0000	4792.5339
701.0000	4790.3639
702.0000	4788.1971
703.0000	4786.0334
704.0000	4783.8727
705.0000	4781.7151
706.0000	4779.5606
707.0000	4777.4091
708.0000	4775.2606
709.0000	4773.1152
710.0000	4770.9728
711.0000	4768.8334
712.0000	4766.6970
713.0000	4764.5637
714.0000	4762.4333
715.0000	4760.3059
716.0000	4758.1814
717.0000	4756.0600
718.0000	4753.9415
719.0000	4751.8259
720.0000	4749.7133
721.0000	4747.6036
722.0000	4745.4968
723.0000	4743.3930
724.0000	4741.2920
725.0000	4739.1940
726.0000	4737.0988
727.0000	4735.0066
728.0000	4732.9172
729.0000	4730.8307
730.0000	4728.7470
731.0000	4726.6662
732.0000	4724.5882
733.0000	4722.5131
734.0000	4720.4408
735.0000	4718.3713
736.0000	4716.3047
737.0000	4714.2408
738.0000	4712.1797
739.0000	4710.1215
740.0000	4708.0660
741.0000	4706.0133
742.0000	4703.9633
743.0000	4701.9162
744.0000	4699.8717
745.0000	4697.8301
746.0000	4695.7911
747.0000	4693.7549
748.0000	4691.7214
749.0000	4689.6906
750.0000	4687.6626
751.0000	4685.6372
752.0000	4683.6146
753.0000	4681.5946
754.0000	4679.5773
755.0000	4677.5627
756.0000	4675.5507
757.0000	4673.5414
758.0000	4671.5348
759.0000	4669.5308
760.0000	4667.5294
761.0000	4665.5307
762.0000	4663.5346
763.0000	4661.5411
764.0000	4659.5503
765.0000	4657.5620
766.0000	4655.5763
767.0000	4653.5932
768.0000	4651.6127
769.0000	4649.6348
770.0000	4647.6595
771.0000	4645.6867
772.0000	4643.7165
773.0000	4641.7488
774.0000	4639.7836
775.0000	4637.8211
776.0000	4635.8610
777.0000	4633.9034
778.0000	4631.9484
779.0000	4629.9959
780.0000	4628.0459
781.0000	4626.0984
782.0000	4624.1534
783.0000	4622.2108
784.0000	4620.2708
785.0000	4618.3332
786.0000	4616.3981
787.0000	4614.4654
788.0000	4612.5352
789.0000	4610.6075
790.0000	4608.6822
791.0000	4606.7593
792.0000	4604.8389
793.0000	4602.9209
794.0000	4601.0053
795.0000	4599.0921
796.0000	4597.1813
797.0000	4595.2729
798.0000	4593.3669
799.0000	4591.4633
800.0000	4589.5621
801.0000	4587.6632
802.0000	4585.7667
803.0000	4583.8726
804.0000	4581.9808
805.0000	4580.0914
806.0000	4578.2044
807.0000	4576.3196
808.0000	4574.4372
809.0000	4572.5572
810.0000	4570.6794
811.0000	4568.8040
812.0000	4566.9309
813.0000	4565.0601
814.0000	4563.1916
815.0000	4561.3254
816.0000	4559.4615
817.0000	4557.5998
818.0000	4555.7404
819.0000	4553.8834
820.0000	4552.0285
821.0000	4550.1760
822.0000	4548.3256
823.0000	4546.4776
824.0000	4544.6318
825.0000	4542.7882
826.0000	4540.9468
827.0000	4539.1077
828.0000	4537.2708
829.0000	4535.4362
830.0000	4533.6037
831.0000	4531.7734
832.0000	4529.9454
833.0000	4528.1195
834.0000	4526.2958
835.0000	4524.4743
836.0000	4522.6550
837.0000	4520.8379
838.0000	4519.0229
839.0000	4517.2101
840.0000	4515.3995
841.0000	4513.5910
842.0000	4511.7847
843.0000	4509.9805
844.0000	4508.1784
845.0000	4506.3785
846.0000	4504.5807
847.0000	4502.7851
848.0000	4500.9915
849.0000	4499.2001
850.0000	4497.4108
851.0000	4495.6235
852.0000	4493.8384
853.0000	4492.0554
854.0000	4490.2745
855.0000	4488.4956
856.0000	4486.7188
857.0000	4484.9441
858.0000	4483.1715
859.0000	4481.4009
860.0000	4479.6324
861.0000	4477.8660
862.0000	4476.1016
863.0000	4474.3392
864.0000	4472.5789
865.0000	4470.8206
866.0000	4469.0644
867.0000	4467.3102
868.0000	4465.5580
869.0000	4463.8078
870.0000	4462.0596
871.0000	4460.3135
872.0000	4458.5693
873.0000	4456.8272
874.0000	4455.0870
875.0000	4453.3488
876.0000	4451.6126
877.0000	4449.8784
878.0000	4448.1462
879.0000	4446.4159
880.0000	4444.6877
881.0000	4442.9613
882.0000	4441.2370
883.0000	4439.5145
884.0000	4437.7941
885.0000	4436.0756
886.0000	4434.3590
887.0000	4432.6443
888.0000	4430.9316
889.0000	4429.2208
890.0000	4427.5120
891.0000	4425.8050
892.0000	4424.1000
893.0000	4422.3969
894.0000	4420.6957
895.0000	4418.9964
896.0000	4417.2990
897.0000	4415.6035
898.0000	4413.9098
899.0000	4412.2181
900.0000	4410.5282
901.0000	4408.8402
902.0000	4407.1541
903.0000	4405.4699
904.0000	4403.7875
905.0000	4402.1070
906.0000	4400.4283
907.0000	4398.7515
908.0000	4397.0765
909.0000	4395.4034
910.0000	4393.7321
911.0000	4392.0627
912.0000	4390.3951
913.0000	4388.7293
914.0000	4387.0653
915.0000	4385.4032
916.0000	4383.7429
917.0000	4382.0843
918.0000	4380.4276
919.0000	4378.7727
920.0000	4377.1196
921.0000	4375.4683
922.0000	4373.8188
923.0000	4372.1711
924.0000	4370.5251
925.0000	4368.8809
926.0000	4367.2386
927.0000	4365.5979
928.0000	4363.9591
929.0000	4362.3220
930.0000	4360.6867
931.0000	4359.0531
932.0000	4357.4213
933.0000	4355.7913
934.0000	4354.1629
935.0000	4352.5364
936.0000	4350.9115
937.0000	4349.2884
938.0000	4347.6671
939.0000	4346.0474
940.0000	4344.4295
941.0000	4342.8133
942.0000	4341.1988
943.0000	4339.5861
944.0000	4337.9750
945.0000	4336.3657
946.0000	4334.7580
947.0000	4333.1521
948.0000	4331.5478
949.0000	4329.9453
950.0000	4328.3444
951.0000	4326.7452
952.0000	4325.1477
953.0000	4323.5519
954.0000	4321.9577
955.0000	4320.3652
956.0000	4318.7744
957.0000	4317.1852
958.0000	4315.5977
959.0000	4314.0119
960.0000	4312.4277
961.0000	4310.8452
962.0000	4309.2643
963.0000	4307.6850
964.0000	4306.1074
965.0000	4304.5314
966.0000	4302.9571
967.0000	4301.3844
968.0000	4299.8133
969.0000	4298.2438
970.0000	4296.6759
971.0000	4295.1097
972.0000	4293.5451
973.0000	4291.9821
974.0000	4290.4207
975.0000	4288.8609
976.0000	4287.3026
977.0000	4285.7460
978.0000	4284.1910
979.0000	4282.6376
980.0000	4281.0857
981.0000	4279.5355
982.0000	4277.9868
983.0000	4276.4397
984.0000	4274.8942
985.0000	4273.3502
986.0000	4271.8078
987.0000	4270.2670
988.0000	4268.7277
989.0000	4267.1900
990.0000	4265.6538
991.0000	4264.1192
992.0000	4262.5862
993.0000	4261.0546
994.0000	4259.5247
995.0000	4257.9962
996.0000	4256.4693
997.0000	4254.9440
998.0000	4253.4201
999.0000	4251.8978
1000.0000	4250.3770
1001.0000	4248.8577
1002.0000	4247.3400
1003.0000	4245.8237
1004.0000	4244.3090
1005.0000	4242.7958
1006.0000	4241.2841
1007.0000	4239.7739
1008.0000	4238.2651
1009.0000	4236.7579
1010.0000	4235.2522
1011.0000	4233.7480
1012.0000	4232.2452
1013.0000	4230.7440
1014.0000	4229.2442
1015.0000	4227.7459
1016.0000	4226.2490
1017.0000	4224.7537
1018.0000	4223.2598
1019.0000	4221.7674
1020.0000	4220.2764
1021.0000	4218.7869
1022.0000	4217.2989
1023.0000	4215.8123
1024.0000	4214.3272
1025.0000	4212.8435
1026.0000	4211.3612
1027.0000	4209.8805
1028.0000	4208.4011
1029.0000	4206.9232
1030.0000	4205.4467
1031.0000	4203.9717
1032.0000	4202.4981
1033.0000	4201.0259
1034.0000	4199.5551
1035.0000	4198.0858
1036.0000	4196.6179
1037.0000	4195.1514
1038.0000	4193.6863
1039.0000	4192.2226
1040.0000	4190.7603
1041.0000	4189.2995
1042.0000	4187.8400
1043.0000	4186.3819
1044.0000	4184.9253
1045.0000	4183.4700
1046.0000	4182.0161
1047.0000	4180.5636
1048.0000	4179.1125
1049.0000	4177.6628
1050.0000	4176.2145
1051.0000	4174.7675
1052.0000	4173.3219
1053.0000	4171.8777
1054.0000	4170.4349
1055.0000	4168.9934
1056.0000	4167.5533
1057.0000	4166.1146
1058.0000	4164.6772
1059.0000	4163.2411
1060.0000	4161.8065
1061.0000	4160.3732
1062.0000	4158.9412
1063.0000	4157.5106
1064.0000	4156.0813
1065.0000	4154.6534
1066.0000	4153.2268
1067.0000	4151.8015
1068.0000	4150.3776
1069.0000	4148.9550
1070.0000	4147.5338
1071.0000	4146.1139
1072.0000	4144.6953
1073.0000	4143.2780
1074.0000	4141.8620
1075.0000	4140.4474
1076.0000	4139.0341
1077.0000	4137.6220
1078.0000	4136.2113
1079.0000	4134.8020
1080.0000	4133.3939
1081.0000	4131.9871
1082.0000	4130.5816
1083.0000	4129.1774
1084.0000	4127.7745
1085.0000	4126.3729
1086.0000	4124.9726
1087.0000	4123.5736
1088.0000	4122.1759
1089.0000	4120.7794
1090.0000	4119.3843
1091.0000	4117.9904
1092.0000	4116.5978
1093.0000	4115.2064
1094.0000	4113.8164
1095.0000	4112.4276
1096.0000	4111.0401
1097.0000	4109.6538
1098.0000	4108.2688
1099.0000	4106.8851
1100.0000	4105.5026
1101.0000	4104.1214
1102.0000	4102.7414
1103.0000	4101.3627
1104.0000	4099.9853
1105.0000	4098.6090
1106.0000	4097.2341
1107.0000	4095.8603
1108.0000	4094.4878
1109.0000	4093.1166
1110.0000	4091.7466
1111.0000	4090.3778
1112.0000	4089.0103
1113.0000	4087.6439
1114.0000	4086.2788
1115.0000	4084.9150
1116.0000	4083.5523
1117.0000	4082.1909
1118.0000	4080.8307
1119.0000	4079.4717
1120.0000	4078.1139
1121.0000	4076.7574
1122.0000	4075.4020
1123.0000	4074.0479
1124.0000	4072.6949
1125.0000	4071.3432
1126.0000	4069.9926
1127.0000	4068.6433
1128.0000	4067.2952
1129.0000	4065.9482
1130.0000	4064.6025
1131.0000	4063.2579
1132.0000	4061.9145
1133.0000	4060.5723
1134.0000	4059.2313
1135.0000	4057.8915
1136.0000	4056.5528
1137.0000	4055.2154
1138.0000	4053.8791
1139.0000	4052.5440
1140.0000	4051.2100
1141.0000	4049.8773
1142.0000	4048.5456
1143.0000	4047.2152
1144.0000	4045.8859
1145.0000	4044.5578
1146.0000	4043.2308
1147.0000	4041.9050
1148.0000	4040.5804
1149.0000	4039.2569
1150.0000	4037.9346
1151.0000	4036.6134
1152.0000	4035.2933
1153.0000	4033.9744
1154.0000	4032.6567
1155.0000	4031.3401
1156.0000	4030.0246
1157.0000	4028.7103
1158.0000	4027.3971
1159.0000	4026.0850
1160.0000	4024.7740
1161.0000	4023.4642
1162.0000	4022.1556
1163.0000	4020.8480
1164.0000	4019.5416
1165.0000	4018.2363
1166.0000	4016.9321
1167.0000	4015.6290
1168.0000	4014.3271
1169.0000	4013.0262
1170.0000	4011.7265
1171.0000	4010.4279
1172.0000	4009.1304
1173.0000	4007.8340
1174.0000	4006.5387
1175.0000	4005.2445
1176.0000	4003.9514
1177.0000	4002.6594
1178.0000	4001.3685
1179.0000	4000.0787
1180.0000	3998.7900
1181.0000	3997.5024
1182.0000	3996.2158
1183.0000	3994.9304
1184.0000	3993.6461
1185.0000	3992.3628
1186.0000	3991.0806
1187.0000	3989.7995
1188.0000	3988.5195
1189.0000	3987.2405
1190.0000	3985.9626
1191.0000	3984.6858
1192.0000	3983.4101
1193.0000	3982.1355
1194.0000	3980.8619
1195.0000	3979.5893
1196.0000	3978.3179
1197.0000	3977.0475
1198.0000	3975.7781
1199.0000	3974.5099
1200.0000	3973.2426
1201.0000	3971.9765
1202.0000	3970.7114
1203.0000	3969.4473
1204.0000	3968.1843
1205.0000	3966.9223
1206.0000	3965.6614
1207.0000	3964.4016
1208.0000	3963.1427
1209.0000	3961.8850
1210.0000	3960.6282
1211.0000	3959.3725
1212.0000	3958.1178
1213.0000	3956.8642
1214.0000	3955.6116
1215.0000	3954.3600
1216.0000	3953.1095
1217.0000	3951.8600
1218.0000	3950.6115
1219.0000	3949.3640
1220.0000	3948.1176
1221.0000	3946.8722
1222.0000	3945.6278
1223.0000	3944.3844
1224.0000	3943.1420
1225.0000	3941.9007
1226.0000	3940.6604
1227.0000	3939.4210
1228.0000	3938.1827
1229.0000	3936.9454
1230.0000	3935.7091
1231.0000	3934.4738
1232.0000	3933.2395
1233.0000	3932.0062
1234.0000	3930.7740
1235.0000	3929.5427
1236.0000	3928.3124
1237.0000	3927.0831
1238.0000	3925.8548
1239.0000	3924.6274
1240.0000	3923.4011
1241.0000	3922.1758
1242.0000	3920.9514
1243.0000	3919.7281
1244.0000	3918.5057
1245.0000	3917.2843
1246.0000	3916.0639
1247.0000	3914.8444
1248.0000	3913.6260
1249.0000	3912.4085
