# Approved by IS/IQ teams for Popeye, 1/21/02
#
key = archiveDefault.tbl
version = 11/08/2002
Bands = 3
MaxCodeValue = 4095
NoiseTable = 
0	19.174	18.175	22.604
1	19.174	18.175	22.604
2	19.174	18.175	22.604
3	19.174	18.175	22.604
4	19.174	18.175	22.604
5	19.174	18.175	22.604
6	19.174	18.175	22.604
7	19.174	18.175	22.604
8	19.174	18.175	22.604
9	19.174	18.175	22.604
10	19.174	18.175	22.604
11	19.174	18.175	22.604
12	19.174	18.175	22.604
13	19.174	18.175	22.604
14	19.174	18.175	22.604
15	19.174	18.175	22.604
16	19.174	18.175	22.604
17	19.174	18.175	22.604
18	19.174	18.175	22.604
19	19.174	18.175	22.604
20	19.174	18.175	22.604
21	19.174	18.175	22.604
22	19.174	18.175	22.604
23	19.174	18.175	22.604
24	19.174	18.175	22.604
25	19.174	18.175	22.604
26	19.174	18.175	22.604
27	19.174	18.175	22.604
28	19.174	18.175	22.604
29	19.174	18.175	22.604
30	19.174	18.175	22.604
31	19.174	18.175	22.604
32	19.174	18.175	22.604
33	19.174	18.175	22.604
34	19.174	18.175	22.604
35	19.174	18.175	22.604
36	19.174	18.175	22.604
37	19.174	18.175	22.604
38	19.174	18.175	22.604
39	19.174	18.175	22.604
40	19.174	18.175	22.604
41	19.174	18.175	22.604
42	19.174	18.175	22.604
43	19.174	18.175	22.604
44	19.174	18.175	22.604
45	19.174	18.175	22.604
46	19.174	18.175	22.604
47	19.174	18.175	22.604
48	19.174	18.175	22.604
49	19.174	18.175	22.604
50	19.174	18.175	22.604
51	19.174	18.175	22.604
52	19.174	18.175	22.604
53	19.174	18.175	22.604
54	19.174	18.175	22.604
55	19.174	18.175	22.604
56	19.174	18.175	22.604
57	19.174	18.175	22.604
58	19.174	18.175	22.604
59	19.174	18.175	22.604
60	19.174	18.175	22.604
61	19.174	18.175	22.604
62	19.174	18.175	22.604
63	19.174	18.175	22.604
64	19.174	18.175	22.604
65	19.174	18.175	22.604
66	19.174	18.175	22.604
67	19.174	18.175	22.604
68	19.174	18.175	22.604
69	19.174	18.175	22.604
70	19.174	18.175	22.604
71	19.174	18.175	22.604
72	19.174	18.175	22.604
73	19.174	18.175	22.604
74	19.174	18.175	22.604
75	19.174	18.175	22.604
76	19.174	18.175	22.604
77	19.174	18.175	22.604
78	19.174	18.175	22.604
79	19.174	18.175	22.604
80	19.174	18.175	22.604
81	19.174	18.175	22.604
82	19.174	18.175	22.604
83	19.174	18.175	22.604
84	19.174	18.175	22.604
85	19.174	18.175	22.604
86	19.174	18.175	22.604
87	19.174	18.175	22.604
88	19.174	18.175	22.604
89	19.174	18.175	22.604
90	19.174	18.175	22.604
91	19.174	18.175	22.604
92	19.174	18.175	22.604
93	19.174	18.175	22.604
94	19.174	18.175	22.604
95	19.174	18.175	22.604
96	19.174	18.175	22.604
97	19.174	18.175	22.604
98	19.174	18.175	22.604
99	19.174	18.175	22.604
100	19.174	18.175	22.604
101	19.174	18.175	22.604
102	19.174	18.175	22.604
103	19.174	18.175	22.604
104	19.174	18.175	22.604
105	19.174	18.175	22.604
106	19.174	18.175	22.604
107	19.174	18.175	22.604
108	19.174	18.175	22.604
109	19.174	18.175	22.604
110	19.174	18.175	22.604
111	19.174	18.175	22.604
112	19.174	18.175	22.604
113	19.174	18.175	22.604
114	19.174	18.175	22.604
115	19.174	18.175	22.604
116	19.174	18.175	22.604
117	19.174	18.175	22.604
118	19.174	18.175	22.604
119	19.174	18.175	22.604
120	19.174	18.175	22.604
121	19.174	18.175	22.604
122	19.174	18.175	22.604
123	19.174	18.175	22.604
124	19.174	18.175	22.604
125	19.174	18.175	22.604
126	19.174	18.175	22.604
127	19.174	18.175	22.604
128	19.174	18.175	22.604
129	19.174	18.175	22.604
130	19.174	18.175	22.604
131	19.174	18.175	22.604
132	19.174	18.175	22.604
133	19.174	18.175	22.604
134	19.174	18.175	22.604
135	19.174	18.175	22.604
136	19.174	18.175	22.604
137	19.174	18.175	22.604
138	19.174	18.175	22.604
139	19.174	18.175	22.604
140	19.174	18.175	22.604
141	19.174	18.175	22.604
142	19.174	18.175	22.604
143	19.174	18.175	22.604
144	19.174	18.175	22.604
145	19.174	18.175	22.604
146	19.174	18.175	22.604
147	19.174	18.175	22.604
148	19.174	18.175	22.604
149	19.174	18.175	22.604
150	19.174	18.175	22.604
151	19.174	18.175	22.604
152	19.174	18.175	22.604
153	19.174	18.175	22.604
154	19.174	18.175	22.604
155	19.174	18.175	22.604
156	19.174	18.175	22.604
157	19.174	18.175	22.604
158	19.174	18.175	22.604
159	19.174	18.175	22.604
160	19.174	18.175	22.604
161	19.174	18.175	22.604
162	19.174	18.175	22.604
163	19.174	18.175	22.604
164	19.174	18.175	22.604
165	19.174	18.175	22.604
166	19.174	18.175	22.604
167	19.174	18.175	22.604
168	19.174	18.175	22.604
169	19.174	18.175	22.604
170	19.174	18.175	22.604
171	19.174	18.175	22.604
172	19.174	18.175	22.604
173	19.174	18.175	22.604
174	19.174	18.175	22.604
175	19.174	18.175	22.604
176	19.174	18.175	22.604
177	19.174	18.175	22.604
178	19.174	18.175	22.604
179	19.174	18.175	22.604
180	19.174	18.175	22.604
181	19.174	18.175	22.604
182	19.174	18.175	22.604
183	19.174	18.175	22.604
184	19.174	18.175	22.604
185	19.174	18.175	22.604
186	19.174	18.175	22.604
187	19.174	18.175	22.604
188	19.174	18.175	22.604
189	19.174	18.175	22.604
190	19.174	18.175	22.604
191	19.174	18.175	22.604
192	19.174	18.175	22.604
193	19.174	18.175	22.604
194	19.174	18.175	22.604
195	19.174	18.175	22.604
196	19.174	18.175	22.604
197	19.174	18.175	22.604
198	19.174	18.175	22.604
199	19.174	18.175	22.604
200	19.174	18.175	22.604
201	19.174	18.175	22.604
202	19.174	18.175	22.604
203	19.174	18.175	22.604
204	19.174	18.175	22.604
205	19.174	18.175	22.604
206	19.174	18.175	22.604
207	19.174	18.175	22.604
208	19.174	18.175	22.604
209	19.174	18.175	22.604
210	19.174	18.175	22.604
211	19.174	18.175	22.604
212	19.174	18.175	22.604
213	19.174	18.175	22.604
214	19.174	18.175	22.604
215	19.174	18.175	22.604
216	19.174	18.175	22.604
217	19.174	18.175	22.604
218	19.174	18.175	22.604
219	19.174	18.175	22.604
220	19.174	18.175	22.604
221	19.174	18.175	22.604
222	19.174	18.175	22.604
223	19.174	18.175	22.604
224	19.174	18.175	22.604
225	19.174	18.175	22.604
226	19.174	18.175	22.604
227	19.174	18.175	22.604
228	19.174	18.175	22.604
229	19.174	18.175	22.604
230	19.174	18.175	22.604
231	19.174	18.175	22.604
232	19.174	18.175	22.604
233	19.174	18.175	22.604
234	19.174	18.175	22.604
235	19.174	18.175	22.604
236	19.174	18.175	22.604
237	19.174	18.175	22.604
238	19.174	18.175	22.604
239	19.174	18.175	22.604
240	19.174	18.175	22.604
241	19.174	18.175	22.604
242	19.174	18.175	22.604
243	19.174	18.175	22.604
244	19.174	18.175	22.604
245	19.174	18.175	22.604
246	19.174	18.175	22.604
247	19.174	18.175	22.604
248	19.174	18.175	22.604
249	19.174	18.175	22.604
250	19.174	18.175	22.604
251	19.174	18.175	22.604
252	19.174	18.175	22.604
253	19.174	18.175	22.604
254	19.174	18.175	22.604
255	19.174	18.175	22.604
256	19.174	18.175	22.604
257	19.174	18.175	22.604
258	19.174	18.175	22.604
259	19.174	18.175	22.604
260	19.174	18.175	22.604
261	19.174	18.175	22.604
262	19.174	18.175	22.604
263	19.174	18.175	22.604
264	19.174	18.175	22.604
265	19.174	18.175	22.604
266	19.174	18.175	22.604
267	19.174	18.175	22.604
268	19.174	18.175	22.604
269	19.174	18.175	22.604
270	19.174	18.175	22.604
271	19.174	18.175	22.604
272	19.174	18.175	22.604
273	19.174	18.175	22.604
274	19.174	18.175	22.604
275	19.174	18.175	22.604
276	19.174	18.175	22.604
277	19.185	18.175	22.604
278	19.223	18.175	22.604
279	19.261	18.175	22.604
280	19.299	18.175	22.604
281	19.337	18.175	22.604
282	19.375	18.175	22.604
283	19.413	18.175	22.604
284	19.45	18.175	22.604
285	19.488	18.175	22.604
286	19.525	18.175	22.604
287	19.562	18.175	22.604
288	19.599	18.175	22.604
289	19.635	18.175	22.604
290	19.672	18.175	22.604
291	19.708	18.175	22.604
292	19.745	18.175	22.604
293	19.781	18.175	22.604
294	19.817	18.175	22.604
295	19.852	18.175	22.604
296	19.888	18.175	22.604
297	19.924	18.175	22.604
298	19.959	18.175	22.604
299	19.994	18.175	22.604
300	20.029	18.175	22.604
301	20.064	18.175	22.604
302	20.099	18.175	22.604
303	20.133	18.175	22.604
304	20.168	18.175	22.604
305	20.202	18.175	22.604
306	20.236	18.175	22.604
307	20.27	      18.175	22.604
308	20.304	18.175	22.604
309	20.337	18.175	22.604
310	20.371	18.175	22.604
311	20.404	18.175	22.604
312	20.438	18.175	22.604
313	20.471	18.175	22.604
314	20.503	18.175	22.604
315	20.536	18.175	22.604
316	20.569	18.175	22.604
317	20.601	18.175	22.604
318	20.634	18.175	22.604
319	20.666	18.175	22.604
320	20.698	18.175	22.604
321	20.73	      18.175	22.604
322	20.761	18.175	22.604
323	20.793	18.175	22.604
324	20.824	18.175	22.604
325	20.856	18.175	22.604
326	20.887	18.175	22.604
327	20.918	18.175	22.604
328	20.949	18.175	22.604
329	20.979	18.175	22.604
330	21.01	      18.175	22.604
331	21.04	      18.175	22.604
332	21.071	18.175	22.604
333	21.101	18.175	22.604
334	21.131	18.175	22.604
335	21.16	      18.175	22.604
336	21.19	      18.175	22.604
337	21.22	      18.175	22.604
338	21.249	18.175	22.604
339	21.278	18.175	22.604
340	21.307	18.175	22.604
341	21.336	18.175	22.604
342	21.365	18.175	22.604
343	21.394	18.175	22.604
344	21.422	18.175	22.604
345	21.451	18.175	22.604
346	21.479	18.175	22.604
347	21.507	18.175	22.604
348	21.535	18.175	22.604
349	21.563	18.175	22.604
350	21.591	18.175	22.604
351	21.618	18.175	22.604
352	21.646	18.175	22.604
353	21.673	18.175	22.604
354	21.7	      18.175	22.604
355	21.727	18.175	22.604
356	21.754	18.175	22.604
357	21.78	      18.175	22.604
358	21.807	18.175	22.604
359	21.833	18.175	22.604
360	21.86	      18.175	22.604
361	21.886	18.175	22.604
362	21.912	18.175	22.604
363	21.938	18.175	22.604
364	21.963	18.175	22.604
365	21.989	18.175	22.604
366	22.014	18.175	22.604
367	22.04	      18.175	22.604
368	22.065	18.175	22.604
369	22.09	      18.175	22.604
370	22.115	18.175	22.604
371	22.139	18.175	22.604
372	22.164	18.175	22.604
373	22.189	18.175	22.604
374	22.213	18.175	22.604
375	22.237	18.175	22.604
376	22.261	18.175	22.604
377	22.285	18.175	22.604
378	22.309	18.175	22.604
379	22.333	18.175	22.604
380	22.356	18.175	22.604
381	22.38	      18.175	22.604
382	22.403	18.175	22.604
383	22.426	18.175	22.604
384	22.449	18.175	22.604
385	22.472	18.175	22.604
386	22.495	18.175	22.604
387	22.517	18.175	22.604
388	22.54	      18.175	22.604
389	22.562	18.175	22.604
390	22.584	18.175	22.604
391	22.606	18.175	22.604
392	22.628	18.175	22.604
393	22.65	      18.175	22.604
394	22.672	18.175	22.604
395	22.693	18.175	22.604
396	22.714	18.175	22.604
397	22.736	18.175	22.604
398	22.757	18.175	22.604
399	22.778	18.175	22.604
400	22.799	18.175	22.604
401	22.819	18.175	22.604
402	22.84	      18.175	22.604
403	22.861	18.175	22.604
404	22.881	18.175	22.604
405	22.901	18.175	22.604
406	22.921	18.175	22.604
407	22.941	18.175	22.604
408	22.961	18.175	22.604
409	22.981	18.175	22.604
410	23	      18.175	22.604
411	23.02	      18.175	22.604
412	23.039	18.175	22.604
413	23.058	18.175	22.604
414	23.077	18.175	22.604
415	23.096	18.175	22.604
416	23.115	18.175	22.604
417	23.134	18.175	22.604
418	23.152	18.175	22.604
419	23.171	18.175	22.604
420	23.189	18.175	22.604
421	23.207	18.175	22.604
422	23.225	18.175	22.604
423	23.243	18.175	22.604
424	23.261	18.175	22.604
425	23.279	18.175	22.604
426	23.296	18.175	22.604
427	23.314	18.175	22.604
428	23.331	18.175	22.604
429	23.348	18.175	22.604
430	23.365	18.175	22.604
431	23.382	18.175	22.604
432	23.399	18.175	22.604
433	23.416	18.175	22.604
434	23.432	18.175	22.604
435	23.449	18.175	22.604
436	23.465	18.175	22.604
437	23.481	18.175	22.604
438	23.497	18.175	22.604
439	23.513	18.175	22.604
440	23.529	18.175	22.604
441	23.545	18.175	22.604
442	23.56	      18.175	22.604
443	23.576	18.175	22.604
444	23.591	18.175	22.604
445	23.606	18.175	22.604
446	23.621	18.175	22.604
447	23.636	18.175	22.604
448	23.651	18.175	22.604
449	23.666	18.175	22.604
450	23.681	18.175	22.604
451	23.695	18.175	22.604
452	23.71	      18.175	22.604
453	23.724	18.175	22.604
454	23.738	18.175	22.604
455	23.752	18.175	22.604
456	23.766	18.175	22.604
457	23.78	      18.175	22.604
458	23.793	18.175	22.604
459	23.807	18.175	22.604
460	23.82	      18.175	22.604
461	23.834	18.175	22.604
462	23.847	18.175	22.604
463	23.86	      18.175	22.604
464	23.873	18.175	22.604
465	23.886	18.175	22.604
466	23.898	18.175	22.604
467	23.911	18.175	22.604
468	23.924	18.175	22.604
469	23.936	18.175	22.604
470	23.948	18.175	22.604
471	23.96	      18.175	22.604
472	23.972	18.175	22.604
473	23.984	18.175	22.604
474	23.996	18.175	22.604
475	24.008	18.175	22.604
476	24.019	18.175	22.604
477	24.031	18.175	22.604
478	24.042	18.175	22.604
479	24.053	18.175	22.604
480	24.065	18.175	22.604
481	24.076	18.175	22.604
482	24.086	18.175	22.604
483	24.097	18.175	22.604
484	24.108	18.175	22.604
485	24.118	18.175	22.604
486	24.129	18.175	22.604
487	24.139	18.175	22.604
488	24.149	18.175	22.604
489	24.16	      18.175	22.604
490	24.17	      18.175	22.604
491	24.179	18.175	22.604
492	24.189	18.175	22.604
493	24.199	18.175	22.604
494	24.208	18.175	22.604
495	24.218	18.175	22.604
496	24.227	18.175	22.604
497	24.236	18.175	22.604
498	24.246	18.175	22.604
499	24.255	18.175	22.604
500	24.264	18.175	22.604
501	24.272	18.175	22.604
502	24.281	18.175	22.604
503	24.29	      18.175	22.604
504	24.298	18.175	22.604
505	24.306	18.175	22.604
506	24.315	18.175	22.604
507	24.323	18.175	22.604
